order_item_id,order_id,product_id,quantity,line_total
2958,1086,93,4,2004.52
2959,2470,72,1,242.66
2960,1818,33,1,4759.01
2961,633,41,1,1400.28
2962,792,19,4,3809.04
2963,2599,85,3,2718.12
2964,1301,41,3,4200.84
2965,2654,85,2,1812.08
2966,1455,89,4,6550.44
2967,1139,42,2,1970.98
2968,1712,120,2,1302.46
2969,525,23,2,4764.28
2970,2021,75,2,4244.14
2971,899,33,2,9518.02
2972,2211,20,4,2965.44
2973,787,25,1,418.94
2974,2958,90,2,12436.84
2975,1361,104,3,2992.02
2976,2427,52,4,15063.72
2977,173,12,2,603.14
2978,1000,32,3,945.93
2979,1811,33,2,9518.02
2980,64,74,1,1408.99
2981,1346,68,4,4626.92
2982,975,15,1,1138.1
2983,66,51,3,7826.25
2984,1867,6,2,572.96
2985,1623,91,1,589.41
2986,458,69,1,461.28
2987,1603,69,2,922.56
2988,2501,82,4,7353.36
2989,1958,92,3,3302.4
2990,1741,35,4,1803.12
2991,1450,86,3,1435.08
2992,1960,34,3,1252.8
2993,2226,63,1,1617.6
2994,1955,68,2,2313.46
2995,280,18,4,8518.92
2996,2392,105,1,886.01
2997,1041,115,1,445.48
2998,2344,26,1,878.55
2999,2250,106,4,3539.56
3000,962,86,1,478.36
3001,2732,111,2,1472.3
3002,1943,97,1,1958.87
3003,1218,61,1,6111.99
3004,375,107,3,6994.86
3005,1912,78,1,1255.13
3006,35,95,4,8423.4
3007,1393,74,4,5635.96
3008,2077,115,2,890.96
3009,775,88,4,7050.84
3010,221,85,4,3624.16
3011,2101,48,1,1019.17
3012,2839,72,2,485.32
3013,2124,96,4,914.2
3014,494,31,2,1774.34
3015,1712,34,2,835.2
3016,2165,87,3,2719.53
3017,280,89,3,4912.83
3018,746,7,1,945.39
3019,2997,83,4,4224.28
3020,2812,7,1,945.39
3021,2343,47,1,1349.56
3022,1475,8,2,1457.94
3023,1858,78,2,2510.26
3024,1542,1,2,4607.14
3025,1097,77,1,1173.02
3026,2890,3,4,1790.52
3027,1060,53,1,610.72
3028,1923,92,1,1100.8
3029,2006,38,1,1830.11
3030,497,51,3,7826.25
3031,2254,15,3,3414.3
3032,2474,100,4,16349.92
3033,44,117,3,3988.8
3034,1852,67,1,876.28
3035,2653,64,3,1227.54
3036,454,68,3,3470.19
3037,595,5,1,4078.47
3038,1357,114,4,4980.64
3039,507,90,3,18655.26
3040,794,89,1,1637.61
3041,21,10,1,2157.92
3042,1400,8,1,728.97
3043,2668,12,2,603.14
3044,2462,64,1,409.18
3045,1095,118,3,5563.44
3046,1428,59,3,5795.4
3047,1586,67,1,876.28
3048,1815,91,2,1178.82
3049,1421,50,2,2131.98
3050,337,23,2,4764.28
3051,1668,40,3,1844.37
3052,910,97,2,3917.74
3053,276,78,4,5020.52
3054,892,118,4,7417.92
3055,13,87,2,1813.02
3056,1027,95,4,8423.4
3057,974,77,1,1173.02
3058,175,76,2,2171.14
3059,1409,99,2,3040.72
3060,1626,18,2,4259.46
3061,1944,21,1,2367.1
3062,2289,109,1,233.05
3063,547,111,2,1472.3
3064,2062,106,3,2654.67
3065,1219,1,3,6910.71
3066,1421,38,4,7320.44
3067,1455,41,1,1400.28
3068,2773,42,4,3941.96
3069,1434,111,4,2944.6
3070,3,9,2,3576.06
3071,2739,23,3,7146.42
3072,1843,78,4,5020.52
3073,747,11,2,2599.34
3074,2817,71,1,2418.92
3075,872,31,4,3548.68
3076,495,88,3,5288.13
3077,2465,26,1,878.55
3078,1415,30,2,1103.76
3079,628,34,1,417.6
3080,1076,46,4,22462.92
3081,142,102,1,1116.94
3082,1488,69,1,461.28
3083,46,5,1,4078.47
3084,2892,61,3,18335.97
3085,2058,83,4,4224.28
3086,664,115,2,890.96
3087,573,38,3,5490.33
3088,2030,28,4,2457.68
3089,1554,26,2,1757.1
3090,1622,61,2,12223.98
3091,2697,106,2,1769.78
3092,913,23,4,9528.56
3093,640,46,2,11231.46
3094,2664,113,2,9661.4
3095,2746,30,3,1655.64
3096,909,67,2,1752.56
3097,2226,92,1,1100.8
3098,869,33,3,14277.03
3099,1030,106,3,2654.67
3100,853,3,4,1790.52
3101,307,69,2,922.56
3102,2596,83,1,1056.07
3103,2375,42,1,985.49
3104,1817,62,2,2356.82
3105,395,58,2,953.3
3106,2348,57,4,3993.0
3107,749,112,1,824.07
3108,2333,1,3,6910.71
3109,330,102,4,4467.76
3110,2098,73,4,1929.0
3111,2032,60,3,7270.59
3112,773,69,4,1845.12
3113,1646,59,2,3863.6
3114,1733,46,3,16847.19
3115,378,106,3,2654.67
3116,1788,34,1,417.6
3117,1624,101,3,1024.2
3118,1000,97,4,7835.48
3119,1849,25,1,418.94
3120,1562,42,4,3941.96
3121,774,29,2,1466.28
3122,1084,25,2,837.88
3123,2916,54,1,609.6
3124,1804,73,1,482.25
3125,1099,67,4,3505.12
3126,2051,15,2,2276.2
3127,1599,4,1,6238.54
3128,748,109,2,466.1
3129,1472,38,2,3660.22
3130,1765,20,2,1482.72
3131,2323,113,4,19322.8
3132,1554,23,4,9528.56
3133,1616,37,2,1736.42
3134,2263,62,2,2356.82
3135,1509,111,2,1472.3
3136,329,8,3,2186.91
3137,2303,37,3,2604.63
3138,1411,120,4,2604.92
3139,126,45,2,2045.7
3140,767,97,3,5876.61
3141,1574,33,1,4759.01
3142,1228,7,1,945.39
3143,1196,22,2,838.4
3144,1759,5,3,12235.41
3145,217,110,1,401.16
3146,1360,15,4,4552.4
3147,1322,21,1,2367.1
3148,832,89,4,6550.44
3149,182,17,1,5003.13
3150,334,56,1,1108.67
3151,511,50,3,3197.97
3152,383,7,1,945.39
3153,1897,118,1,1854.48
3154,332,50,4,4263.96
3155,1189,60,4,9694.12
3156,1266,83,1,1056.07
3157,900,116,2,3531.82
3158,642,7,1,945.39
3159,1251,40,1,614.79
3160,634,45,3,3068.55
3161,2499,59,1,1931.8
3162,196,114,1,1245.16
3163,1894,88,4,7050.84
3164,458,75,4,8488.28
3165,830,105,4,3544.04
3166,2305,55,4,5666.44
3167,2057,64,1,409.18
3168,2809,65,2,7092.82
3169,2997,54,3,1828.8
3170,1225,96,3,685.65
3171,887,40,2,1229.58
3172,393,53,2,1221.44
3173,1676,44,3,2745.33
3174,2447,63,1,1617.6
3175,2379,2,3,1326.75
3176,2528,79,2,2105.42
3177,2182,21,1,2367.1
3178,916,88,3,5288.13
3179,935,50,1,1065.99
3180,355,81,1,1142.94
3181,2632,111,2,1472.3
3182,1522,52,4,15063.72
3183,2673,116,3,5297.73
3184,2338,9,2,3576.06
3185,2873,99,3,4561.08
3186,629,20,4,2965.44
3187,2680,83,4,4224.28
3188,1171,18,4,8518.92
3189,327,84,4,2449.72
3190,1439,30,3,1655.64
3191,2258,104,1,997.34
3192,1422,65,1,3546.41
3193,1127,24,4,15208.16
3194,2684,88,4,7050.84
3195,1781,47,1,1349.56
3196,1532,83,2,2112.14
3197,1915,94,4,2118.12
3198,2916,90,1,6218.42
3199,1233,106,2,1769.78
3200,1957,44,1,915.11
3201,2476,102,2,2233.88
3202,393,29,3,2199.42
3203,826,77,2,2346.04
3204,2964,68,4,4626.92
3205,1913,109,2,466.1
3206,2396,17,2,10006.26
3207,50,97,4,7835.48
3208,2964,5,3,12235.41
3209,1397,92,2,2201.6
3210,1051,88,3,5288.13
3211,800,81,1,1142.94
3212,1793,50,1,1065.99
3213,2697,103,4,4727.12
3214,1364,112,3,2472.21
3215,2349,40,4,2459.16
3216,1566,108,4,8964.48
3217,2214,46,2,11231.46
3218,2364,51,1,2608.75
3219,1,11,4,5198.68
3220,1020,12,2,603.14
3221,1285,13,2,9618.46
3222,63,64,3,1227.54
3223,2531,8,1,728.97
3224,1870,65,3,10639.23
3225,2270,9,3,5364.09
3226,152,92,4,4403.2
3227,644,2,3,1326.75
3228,626,78,4,5020.52
3229,217,13,3,14427.69
3230,196,112,2,1648.14
3231,1015,2,1,442.25
3232,2695,68,1,1156.73
3233,2756,76,1,1085.57
3234,1522,48,2,2038.34
3235,1579,74,2,2817.98
3236,1081,3,3,1342.89
3237,1528,68,3,3470.19
3238,722,6,3,859.44
3239,1608,87,3,2719.53
3240,1760,5,1,4078.47
3241,1563,114,3,3735.48
3242,640,3,2,895.26
3243,2154,10,2,4315.84
3244,165,43,2,1700.18
3245,215,19,4,3809.04
3246,1095,14,4,15484.64
3247,90,21,4,9468.4
3248,1796,43,3,2550.27
3249,2922,28,1,614.42
3250,1252,21,1,2367.1
3251,1103,36,3,2890.32
3252,608,24,3,11406.12
3253,349,54,4,2438.4
3254,2942,38,2,3660.22
3255,246,17,2,10006.26
3256,272,22,4,1676.8
3257,2031,83,4,4224.28
3258,403,45,1,1022.85
3259,1466,118,4,7417.92
3260,1196,74,2,2817.98
3261,2946,61,2,12223.98
3262,1080,11,3,3899.01
3263,1615,61,1,6111.99
3264,1127,38,3,5490.33
3265,284,66,1,3576.47
3266,517,33,3,14277.03
3267,2666,43,1,850.09
3268,1302,31,4,3548.68
3269,612,112,2,1648.14
3270,750,35,4,1803.12
3271,1293,37,1,868.21
3272,1857,47,1,1349.56
3273,400,111,3,2208.45
3274,1527,100,1,4087.48
3275,2025,23,4,9528.56
3276,2134,36,1,963.44
3277,320,40,1,614.79
3278,1056,103,3,3545.34
3279,336,90,1,6218.42
3280,2099,89,3,4912.83
3281,174,81,2,2285.88
3282,1642,15,3,3414.3
3283,501,37,1,868.21
3284,2124,109,2,466.1
3285,2364,4,1,6238.54
3286,1857,22,3,1257.6
3287,1897,81,4,4571.76
3288,1664,22,2,838.4
3289,1719,81,4,4571.76
3290,1779,78,4,5020.52
3291,697,78,2,2510.26
3292,732,17,4,20012.52
3293,1095,72,4,970.64
3294,2902,98,4,8636.28
3295,2714,90,4,24873.68
3296,652,109,2,466.1
3297,1095,94,1,529.53
3298,46,86,4,1913.44
3299,1071,80,2,1857.62
3300,1446,94,2,1059.06
3301,2197,80,2,1857.62
3302,2958,38,2,3660.22
3303,456,118,3,5563.44
3304,1663,24,1,3802.04
3305,2925,100,1,4087.48
3306,966,99,4,6081.44
3307,2021,6,2,572.96
3308,869,68,3,3470.19
3309,1529,82,2,3676.68
3310,2977,6,4,1145.92
3311,1001,26,1,878.55
3312,774,101,4,1365.6
3313,2292,91,4,2357.64
3314,2522,41,4,5601.12
3315,2430,75,4,8488.28
3316,1127,38,4,7320.44
3317,2537,80,4,3715.24
3318,1061,83,4,4224.28
3319,1678,43,1,850.09
3320,1544,53,1,610.72
3321,397,15,2,2276.2
3322,2344,90,2,12436.84
3323,107,56,3,3326.01
3324,2908,105,3,2658.03
3325,954,56,1,1108.67
3326,2578,31,1,887.17
3327,1849,83,3,3168.21
3328,934,57,1,998.25
3329,288,51,3,7826.25
3330,706,24,2,7604.08
3331,2044,58,1,476.65
3332,1485,73,1,482.25
3333,215,87,3,2719.53
3334,1305,4,4,24954.16
3335,2780,10,4,8631.68
3336,1978,63,2,3235.2
3337,1483,73,1,482.25
3338,1825,83,1,1056.07
3339,344,15,3,3414.3
3340,194,115,4,1781.92
3341,158,98,4,8636.28
3342,465,106,2,1769.78
3343,2152,63,4,6470.4
3344,2082,19,4,3809.04
3345,2687,113,4,19322.8
3346,1750,63,3,4852.8
3347,2373,116,4,7063.64
3348,2739,56,2,2217.34
3349,592,21,4,9468.4
3350,2189,34,2,835.2
3351,2522,115,3,1336.44
3352,1055,17,3,15009.39
3353,884,18,2,4259.46
3354,63,81,3,3428.82
3355,1111,66,1,3576.47
3356,304,51,1,2608.75
3357,1085,65,1,3546.41
3358,396,43,1,850.09
3359,334,57,1,998.25
3360,2834,10,3,6473.76
3361,411,37,2,1736.42
3362,2332,48,3,3057.51
3363,466,120,4,2604.92
3364,80,69,1,461.28
3365,2832,56,1,1108.67
3366,1101,119,3,4065.27
3367,1978,76,4,4342.28
3368,733,36,3,2890.32
3369,1818,31,2,1774.34
3370,1564,55,1,1416.61
3371,1385,38,3,5490.33
3372,2125,115,2,890.96
3373,2557,73,1,482.25
3374,1188,108,1,2241.12
3375,1199,90,1,6218.42
3376,2510,15,4,4552.4
3377,1612,16,3,17647.2
3378,2293,77,1,1173.02
3379,122,89,1,1637.61
3380,185,94,2,1059.06
3381,32,53,3,1832.16
3382,998,56,2,2217.34
3383,1987,7,3,2836.17
3384,2810,57,1,998.25
3385,569,55,4,5666.44
3386,2358,52,2,7531.86
3387,1396,4,4,24954.16
3388,1680,43,4,3400.36
3389,830,40,4,2459.16
3390,1620,102,3,3350.82
3391,1080,30,3,1655.64
3392,791,10,4,8631.68
3393,2512,94,1,529.53
3394,2726,103,1,1181.78
3395,2718,7,4,3781.56
3396,2746,36,2,1926.88
3397,994,35,2,901.56
3398,78,88,3,5288.13
3399,2582,39,2,7745.1
3400,108,36,1,963.44
3401,1297,109,4,932.2
3402,2812,20,2,1482.72
3403,2063,49,4,3518.0
3404,370,96,2,457.1
3405,2253,59,3,5795.4
3406,2005,103,1,1181.78
3407,1704,49,3,2638.5
3408,2913,90,4,24873.68
3409,441,26,1,878.55
3410,2907,36,1,963.44
3411,227,43,3,2550.27
3412,2576,99,2,3040.72
3413,2402,43,3,2550.27
3414,623,99,4,6081.44
3415,1025,76,2,2171.14
3416,1577,33,3,14277.03
3417,2975,100,3,12262.44
3418,1644,78,2,2510.26
3419,1185,97,2,3917.74
3420,161,110,2,802.32
3421,871,45,3,3068.55
3422,1746,45,2,2045.7
3423,1175,88,2,3525.42
3424,444,15,2,2276.2
3425,1791,95,1,2105.85
3426,1495,17,4,20012.52
3427,463,12,2,603.14
3428,473,22,4,1676.8
3429,2605,23,2,4764.28
3430,80,90,2,12436.84
3431,1063,78,1,1255.13
3432,240,12,1,301.57
3433,557,114,2,2490.32
3434,590,68,2,2313.46
3435,1361,110,2,802.32
3436,1885,51,4,10435.0
3437,1976,13,2,9618.46
3438,1304,57,4,3993.0
3439,1140,55,1,1416.61
3440,2317,82,4,7353.36
3441,1940,107,2,4663.24
3442,335,28,1,614.42
3443,312,102,3,3350.82
3444,1077,105,1,886.01
3445,2742,44,3,2745.33
3446,34,19,4,3809.04
3447,1842,46,1,5615.73
3448,386,111,1,736.15
3449,249,107,1,2331.62
3450,1135,102,4,4467.76
3451,1434,110,2,802.32
3452,1203,3,4,1790.52
3453,794,83,1,1056.07
3454,852,20,2,1482.72
3455,2922,25,1,418.94
3456,376,75,1,2122.07
3457,724,56,3,3326.01
3458,1611,81,1,1142.94
3459,1914,61,4,24447.96
3460,202,113,4,19322.8
3461,2493,55,4,5666.44
3462,1943,35,2,901.56
3463,2345,78,3,3765.39
3464,1332,59,3,5795.4
3465,493,39,1,3872.55
3466,338,57,1,998.25
3467,1969,83,3,3168.21
3468,2971,67,2,1752.56
3469,1866,34,4,1670.4
3470,792,113,1,4830.7
3471,1517,41,3,4200.84
3472,2023,22,2,838.4
3473,2365,102,4,4467.76
3474,942,120,1,651.23
3475,2674,27,4,2329.28
3476,2123,21,4,9468.4
3477,2987,41,3,4200.84
3478,59,31,3,2661.51
3479,2434,27,4,2329.28
3480,2063,37,4,3472.84
3481,1255,66,1,3576.47
3482,2247,54,2,1219.2
3483,1378,111,2,1472.3
3484,35,9,4,7152.12
3485,162,83,3,3168.21
3486,2847,42,2,1970.98
3487,895,36,4,3853.76
3488,471,10,3,6473.76
3489,2579,59,1,1931.8
3490,2840,40,2,1229.58
3491,2900,54,1,609.6
3492,1447,109,3,699.15
3493,348,39,4,15490.2
3494,694,7,1,945.39
3495,935,4,4,24954.16
3496,913,15,2,2276.2
3497,147,76,1,1085.57
3498,1712,48,2,2038.34
3499,675,6,2,572.96
3500,1440,73,2,964.5
3501,2735,35,2,901.56
3502,1518,72,2,485.32
3503,1280,71,3,7256.76
3504,686,68,1,1156.73
3505,1127,58,4,1906.6
3506,121,77,4,4692.08
3507,2467,19,3,2856.78
3508,2398,62,4,4713.64
3509,42,71,4,9675.68
3510,29,10,4,8631.68
3511,966,25,1,418.94
3512,1916,44,4,3660.44
3513,2833,99,1,1520.36
3514,2001,58,4,1906.6
3515,2062,25,4,1675.76
3516,920,93,1,501.13
3517,818,120,3,1953.69
3518,2873,76,4,4342.28
3519,1509,115,2,890.96
3520,1213,111,2,1472.3
3521,872,40,3,1844.37
3522,295,76,2,2171.14
3523,864,116,1,1765.91
3524,2596,70,4,2763.88
3525,1038,10,4,8631.68
3526,2683,66,4,14305.88
3527,595,120,4,2604.92
3528,1183,109,2,466.1
3529,1518,25,2,837.88
3530,1353,71,2,4837.84
3531,614,104,1,997.34
3532,1873,87,2,1813.02
3533,1604,112,2,1648.14
3534,1584,11,4,5198.68
3535,1593,36,2,1926.88
3536,1156,49,3,2638.5
3537,465,48,3,3057.51
3538,1480,115,4,1781.92
3539,2978,87,2,1813.02
3540,1291,107,3,6994.86
3541,2847,7,3,2836.17
3542,2443,91,1,589.41
3543,2294,77,4,4692.08
3544,568,51,3,7826.25
3545,38,17,3,15009.39
3546,245,32,4,1261.24
3547,21,26,2,1757.1
3548,1134,22,4,1676.8
3549,1630,13,1,4809.23
3550,394,12,1,301.57
3551,1434,71,1,2418.92
3552,987,1,3,6910.71
3553,1672,33,2,9518.02
3554,2056,116,1,1765.91
3555,2376,119,4,5420.36
3556,1911,14,1,3871.16
3557,290,111,3,2208.45
3558,1787,64,1,409.18
3559,2559,43,2,1700.18
3560,912,120,1,651.23
3561,361,58,2,953.3
3562,1623,41,2,2800.56
3563,2764,81,4,4571.76
3564,219,68,2,2313.46
3565,2454,116,3,5297.73
3566,2016,115,3,1336.44
3567,2041,39,2,7745.1
3568,2045,1,2,4607.14
3569,2801,41,1,1400.28
3570,2971,45,1,1022.85
3571,832,88,4,7050.84
3572,1794,98,1,2159.07
3573,1792,98,3,6477.21
3574,2842,88,1,1762.71
3575,1244,79,4,4210.84
3576,595,81,4,4571.76
3577,2155,13,2,9618.46
3578,581,71,4,9675.68
3579,2657,9,2,3576.06
3580,1748,108,3,6723.36
3581,2056,63,3,4852.8
3582,2854,99,1,1520.36
3583,2237,23,4,9528.56
3584,81,54,3,1828.8
3585,2156,47,2,2699.12
3586,1345,39,4,15490.2
3587,1603,87,4,3626.04
3588,2734,26,2,1757.1
3589,346,1,4,9214.28
3590,1887,14,4,15484.64
3591,2376,96,3,685.65
3592,555,115,2,890.96
3593,302,112,3,2472.21
3594,200,74,2,2817.98
3595,2941,65,1,3546.41
3596,1063,69,4,1845.12
3597,307,67,4,3505.12
3598,1657,49,3,2638.5
3599,1872,50,4,4263.96
3600,2516,58,4,1906.6
3601,2227,53,3,1832.16
3602,2693,91,3,1768.23
3603,1847,115,2,890.96
3604,1765,118,1,1854.48
3605,276,57,3,2994.75
3606,1176,86,2,956.72
3607,1402,18,3,6389.19
3608,2669,16,2,11764.8
3609,638,2,1,442.25
3610,1776,111,2,1472.3
3611,930,13,2,9618.46
3612,1881,45,4,4091.4
3613,183,80,3,2786.43
3614,1845,72,2,485.32
3615,72,43,3,2550.27
3616,2767,72,2,485.32
3617,1677,54,4,2438.4
3618,1296,74,4,5635.96
3619,2774,119,1,1355.09
3620,2317,97,2,3917.74
3621,1044,31,4,3548.68
3622,2626,76,3,3256.71
3623,815,9,2,3576.06
3624,1527,101,2,682.8
3625,2195,73,1,482.25
3626,2938,48,3,3057.51
3627,310,18,1,2129.73
3628,2566,94,2,1059.06
3629,2062,96,1,228.55
3630,132,104,2,1994.68
3631,1878,87,2,1813.02
3632,2803,11,1,1299.67
3633,2487,62,1,1178.41
3634,2791,84,2,1224.86
3635,740,19,1,952.26
3636,795,100,1,4087.48
3637,2311,116,2,3531.82
3638,2691,90,3,18655.26
3639,258,74,1,1408.99
3640,1258,24,1,3802.04
3641,2457,13,4,19236.92
3642,1852,116,3,5297.73
3643,975,46,1,5615.73
3644,1048,53,2,1221.44
3645,271,98,4,8636.28
3646,1119,29,4,2932.56
3647,142,36,4,3853.76
3648,902,71,1,2418.92
3649,274,115,2,890.96
3650,2324,94,4,2118.12
3651,465,17,3,15009.39
3652,1232,48,4,4076.68
3653,1320,77,4,4692.08
3654,288,120,3,1953.69
3655,876,24,4,15208.16
3656,1993,54,4,2438.4
3657,2926,119,3,4065.27
3658,2228,95,1,2105.85
3659,1121,91,3,1768.23
3660,1215,114,1,1245.16
3661,447,85,1,906.04
3662,2833,108,1,2241.12
3663,2609,119,3,4065.27
3664,2532,1,3,6910.71
3665,2897,79,1,1052.71
3666,722,67,3,2628.84
3667,2164,6,1,286.48
3668,2583,78,3,3765.39
3669,1352,55,2,2833.22
3670,407,38,3,5490.33
3671,1726,33,3,14277.03
3672,694,116,3,5297.73
3673,495,102,1,1116.94
3674,948,8,1,728.97
3675,23,90,2,12436.84
3676,1129,79,2,2105.42
3677,1699,78,4,5020.52
3678,558,112,2,1648.14
3679,1617,20,1,741.36
3680,941,55,2,2833.22
3681,1246,48,2,2038.34
3682,2903,83,3,3168.21
3683,2939,56,2,2217.34
3684,1657,97,4,7835.48
3685,78,100,3,12262.44
3686,1346,88,1,1762.71
3687,807,10,4,8631.68
3688,1042,52,1,3765.93
3689,768,50,4,4263.96
3690,454,34,3,1252.8
3691,2976,36,4,3853.76
3692,2325,111,4,2944.6
3693,1448,61,2,12223.98
3694,1500,100,1,4087.48
3695,1051,16,3,17647.2
3696,2562,79,4,4210.84
3697,1889,18,1,2129.73
3698,2512,71,1,2418.92
3699,2855,47,2,2699.12
3700,2872,86,1,478.36
3701,363,32,3,945.93
3702,2799,43,2,1700.18
3703,525,83,4,4224.28
3704,1218,40,3,1844.37
3705,1486,120,3,1953.69
3706,2104,65,3,10639.23
3707,1254,35,2,901.56
3708,2537,69,1,461.28
3709,1856,50,3,3197.97
3710,722,12,1,301.57
3711,1984,76,1,1085.57
3712,1208,85,3,2718.12
3713,1449,58,1,476.65
3714,1399,83,2,2112.14
3715,2089,63,2,3235.2
3716,1508,73,4,1929.0
3717,1004,107,1,2331.62
3718,2308,49,1,879.5
3719,2489,112,4,3296.28
3720,926,36,2,1926.88
3721,856,106,4,3539.56
3722,84,54,4,2438.4
3723,2094,47,4,5398.24
3724,2488,115,1,445.48
3725,1543,32,1,315.31
3726,986,99,1,1520.36
3727,1869,95,1,2105.85
3728,136,53,3,1832.16
3729,1207,119,4,5420.36
3730,1733,32,4,1261.24
3731,1196,62,1,1178.41
3732,909,37,2,1736.42
3733,2909,96,3,685.65
3734,2836,107,3,6994.86
3735,590,120,2,1302.46
3736,1952,101,1,341.4
3737,956,103,3,3545.34
3738,2738,38,3,5490.33
3739,2587,30,4,2207.52
3740,1144,58,4,1906.6
3741,1332,32,1,315.31
3742,2756,109,1,233.05
3743,1554,66,4,14305.88
3744,2343,51,4,10435.0
3745,1807,11,4,5198.68
3746,2101,59,2,3863.6
3747,806,20,3,2224.08
3748,1456,37,1,868.21
3749,52,73,1,482.25
3750,2776,102,2,2233.88
3751,72,49,4,3518.0
3752,28,19,3,2856.78
3753,469,55,4,5666.44
3754,764,40,1,614.79
3755,2934,7,2,1890.78
3756,2960,5,3,12235.41
3757,2595,111,3,2208.45
3758,1425,42,3,2956.47
3759,2249,88,3,5288.13
3760,820,48,2,2038.34
3761,1490,105,1,886.01
3762,1676,7,3,2836.17
3763,560,11,3,3899.01
3764,379,73,1,482.25
3765,1919,49,4,3518.0
3766,1076,30,3,1655.64
3767,79,41,3,4200.84
3768,1409,3,4,1790.52
3769,834,86,1,478.36
3770,1032,40,1,614.79
3771,2073,51,3,7826.25
3772,450,84,1,612.43
3773,2816,32,4,1261.24
3774,2803,48,2,2038.34
3775,1993,71,4,9675.68
3776,1485,71,4,9675.68
3777,2246,20,2,1482.72
3778,1743,89,4,6550.44
3779,1971,109,3,699.15
3780,2485,35,3,1352.34
3781,1551,108,1,2241.12
3782,690,24,1,3802.04
3783,1991,40,4,2459.16
3784,1402,77,3,3519.06
3785,587,52,3,11297.79
3786,2152,112,2,1648.14
3787,1830,39,1,3872.55
3788,1986,68,3,3470.19
3789,627,61,4,24447.96
3790,2032,76,3,3256.71
3791,2506,81,1,1142.94
3792,364,65,4,14185.64
3793,2183,62,1,1178.41
3794,374,81,3,3428.82
3795,2087,2,3,1326.75
3796,1988,6,3,859.44
3797,2867,108,1,2241.12
3798,2095,75,4,8488.28
3799,2084,117,3,3988.8
3800,2143,43,3,2550.27
3801,1385,82,3,5515.02
3802,1549,40,2,1229.58
3803,1170,89,2,3275.22
3804,1941,39,4,15490.2
3805,368,28,1,614.42
3806,65,110,3,1203.48
3807,754,80,3,2786.43
3808,1544,63,1,1617.6
3809,2036,64,1,409.18
3810,2864,12,4,1206.28
3811,1877,41,1,1400.28
3812,1579,116,3,5297.73
3813,756,29,4,2932.56
3814,2229,23,2,4764.28
3815,1525,85,4,3624.16
3816,597,80,4,3715.24
3817,2835,117,4,5318.4
3818,2675,51,1,2608.75
3819,1835,112,3,2472.21
3820,2664,105,1,886.01
3821,1396,45,3,3068.55
3822,1587,90,1,6218.42
3823,112,101,4,1365.6
3824,453,22,3,1257.6
3825,2804,115,1,445.48
3826,2632,10,4,8631.68
3827,2187,7,2,1890.78
3828,1872,73,1,482.25
3829,2279,89,1,1637.61
3830,1263,110,2,802.32
3831,253,15,1,1138.1
3832,2005,77,2,2346.04
3833,1460,106,3,2654.67
3834,1943,46,2,11231.46
3835,2609,90,4,24873.68
3836,1327,85,2,1812.08
3837,2120,87,3,2719.53
3838,1858,61,2,12223.98
3839,2270,108,2,4482.24
3840,1101,92,3,3302.4
3841,62,61,1,6111.99
3842,1495,51,1,2608.75
3843,1181,38,4,7320.44
3844,806,12,4,1206.28
3845,2173,88,2,3525.42
3846,2789,77,1,1173.02
3847,1876,104,1,997.34
3848,2209,112,2,1648.14
3849,541,66,3,10729.41
3850,626,54,1,609.6
3851,1615,39,4,15490.2
3852,106,76,2,2171.14
3853,1155,39,3,11617.65
3854,1709,115,4,1781.92
3855,2824,78,1,1255.13
3856,1909,30,3,1655.64
3857,2050,105,4,3544.04
3858,2281,114,2,2490.32
3859,369,107,3,6994.86
3860,1275,48,3,3057.51
3861,946,83,2,2112.14
3862,2228,31,1,887.17
3863,293,107,1,2331.62
3864,584,114,3,3735.48
3865,2843,107,3,6994.86
3866,2223,25,3,1256.82
3867,2171,68,4,4626.92
3868,2275,114,3,3735.48
3869,2492,51,1,2608.75
3870,2476,13,2,9618.46
3871,765,100,2,8174.96
3872,2680,63,2,3235.2
3873,2113,42,3,2956.47
3874,1305,54,3,1828.8
3875,1415,101,2,682.8
3876,428,67,4,3505.12
3877,2666,80,4,3715.24
3878,2973,90,4,24873.68
3879,2015,104,4,3989.36
3880,2860,56,1,1108.67
3881,107,103,2,2363.56
3882,659,19,1,952.26
3883,1183,46,3,16847.19
3884,2313,15,4,4552.4
3885,1226,32,4,1261.24
3886,155,49,2,1759.0
3887,896,21,4,9468.4
3888,1522,65,2,7092.82
3889,1621,70,3,2072.91
3890,993,27,4,2329.28
3891,2293,23,4,9528.56
3892,1324,47,1,1349.56
3893,1386,95,2,4211.7
3894,2434,12,2,603.14
3895,2807,85,4,3624.16
3896,2462,116,1,1765.91
3897,1302,66,4,14305.88
3898,2763,5,2,8156.94
3899,759,9,2,3576.06
3900,747,20,4,2965.44
3901,593,110,3,1203.48
3902,1549,82,4,7353.36
3903,2887,63,1,1617.6
3904,16,86,2,956.72
3905,993,72,2,485.32
3906,1069,98,4,8636.28
3907,1345,73,3,1446.75
3908,2699,71,2,4837.84
3909,2196,30,4,2207.52
3910,2403,82,3,5515.02
3911,703,91,4,2357.64
3912,613,16,4,23529.6
3913,105,85,4,3624.16
3914,1498,5,2,8156.94
3915,396,119,3,4065.27
3916,2654,29,1,733.14
3917,2011,47,1,1349.56
3918,851,101,2,682.8
3919,1989,107,2,4663.24
3920,442,22,4,1676.8
3921,1669,78,4,5020.52
