transaction_id,amount,hour_of_day,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_purchase,is_online_order,used_chip,is_fraud
7420,35.51,11,6.8,0.7,0.8121702667116676,0,1,0
7421,113.72,9,3.4,1.4,1.1569929333712115,0,1,0
7422,87.13,16,20.1,10.1,1.1053117372633328,0,1,0
7423,78.72,12,1.8,1.9,1.4536581655375669,1,1,0
7424,90.96,22,11.3,2.1,0.9810541233467716,1,1,0
7425,85.78,17,9.1,2.1,0.9467732555350543,1,1,0
7426,105.25,11,5.6,0.1,0.9625240011728922,0,1,0
7427,37.49,14,0.7,4.4,0.9079737343276025,0,1,0
7428,46.8,10,1.6,2.5,0.7708479223504214,0,0,0
7429,78.58,12,0.9,1.3,1.4022429636519553,1,1,0
7430,123.3,12,1.4,4.8,1.4409804925064416,0,0,0
7431,133.03,13,4.4,3.0,0.4584755771185284,0,1,0
7432,28.6,15,4.3,1.1,0.8431052058349734,1,1,0
7433,28.42,11,0.4,0.2,0.7315636137982985,0,1,0
7434,104.88,14,9.2,2.3,1.4972621316066699,1,0,0
7435,64.25,15,5.0,2.9,1.0612774808130283,0,1,0
7436,16.9,14,15.3,1.1,1.4334882914380667,1,1,0
7437,31.36,23,7.8,9.1,1.3079094037527765,1,1,0
7438,134.1,15,0.3,14.4,0.9939045573416105,1,1,0
7439,15.42,14,6.0,3.7,1.461785555910121,0,1,0
7440,23.54,17,1.1,8.2,0.9291536848055453,1,0,0
7441,32.13,10,19.9,1.1,1.2414274895002562,0,1,0
7442,40.39,12,6.8,0.5,0.6114310861655541,1,1,0
7443,51.6,16,8.1,1.5,0.5435763075329699,0,1,0
7444,217.15,10,12.3,0.5,1.536442839038934,0,1,0
7445,68.38,9,1.6,2.5,1.4699756301200673,0,1,0
7446,44.67,18,21.0,3.5,1.0083341368876628,0,0,0
7447,136.35,18,4.2,0.7,0.9535136835838668,1,1,0
7448,145.74,12,0.7,1.4,0.8343436126807795,0,1,0
7449,154.55,16,2.5,2.2,0.40332000051464667,0,0,0
7450,93.7,20,1.6,7.7,0.494701906450438,1,0,0
7451,57.6,8,13.5,9.1,0.8715453255202767,1,1,0
7452,15.94,22,0.7,0.1,0.8075845826402568,1,1,0
7453,7.53,13,6.7,4.8,1.2014682681178694,0,1,0
7454,36.92,6,5.7,3.1,1.2662816465901052,0,1,0
7455,189.97,15,4.6,1.1,1.2408144149627371,1,1,0
7456,18.36,21,4.8,1.8,1.0831580954366073,1,1,0
7457,66.46,12,10.4,0.0,1.1573892465197355,0,1,0
7458,107.47,13,2.9,1.1,0.3657281102842773,0,1,0
7459,437.98,1,23.2,11.8,4.568187664785285,1,0,1
7460,22.19,16,11.1,10.6,1.4629619893976362,0,1,0
7461,13.28,15,6.7,3.2,1.5175768414047512,0,1,0
7462,59.35,21,10.8,1.5,1.4167069502333232,1,1,0
7463,222.18,13,6.1,0.3,0.54287113198155,1,1,0
7464,91.14,14,6.5,1.8,1.4147167311249362,1,1,0
7465,112.84,19,6.5,3.6,1.938863961026918,0,1,0
7466,96.03,10,5.7,5.9,0.7147193346058294,0,0,0
7467,67.13,16,4.5,4.2,0.5418386085972291,0,1,0
7468,74.11,19,0.3,7.9,1.290384621809865,0,0,0
7469,74.61,8,11.9,0.4,1.0210301025941286,0,0,0
7470,95.35,19,1.0,3.0,0.36674522640266183,0,1,0
7471,202.49,12,12.6,0.9,1.016372400120348,1,0,0
7472,58.71,16,1.6,8.6,0.5659009607974066,1,0,0
7473,88.03,14,0.2,1.4,0.9751041927883377,1,1,0
7474,94.49,11,0.7,5.4,1.5160199178023994,0,0,0
7475,104.07,12,0.5,6.8,1.5879539419346957,0,1,0
7476,35.2,10,0.9,19.3,0.9812357277581888,0,0,0
7477,221.3,6,6.8,0.4,1.9380178789953928,0,1,0
7478,26.28,8,3.6,0.7,1.2949578794458183,0,0,0
7479,24.38,8,0.0,1.6,1.5057025097846046,1,1,0
7480,68.09,13,12.4,3.1,1.2987602670206488,1,1,0
7481,38.89,13,0.6,3.1,1.187269865274898,0,1,0
7482,20.84,14,3.8,0.5,0.8479286091500463,0,1,0
7483,42.3,12,5.3,3.6,0.822984444755081,1,1,0
7484,30.52,12,3.4,3.8,1.323499614035481,0,1,0
7485,1.35,14,17.4,1.1,0.5688628725962088,1,1,0
7486,11.19,3,0.5,8.9,0.4419202937494804,0,1,0
7487,68.98,12,0.9,2.1,1.088877782455383,0,0,0
7488,49.81,17,1.7,4.9,1.5403528540967493,0,1,0
7489,73.65,13,9.9,4.2,0.5124978075757969,0,1,0
7490,129.35,19,0.6,11.7,0.7871538489651968,0,1,0
7491,71.2,9,2.0,2.0,1.3362705262238654,0,1,0
7492,188.36,13,0.3,0.1,0.9787195126977343,1,0,0
7493,53.32,11,0.4,6.1,0.1,0,1,0
7494,96.07,12,1.1,1.6,0.1,1,1,0
7495,43.94,11,7.0,2.1,1.3006205778017443,1,1,0
7496,74.3,7,2.3,0.6,0.14529765312426457,0,1,0
7497,173.26,21,10.8,4.2,0.6736659249360171,0,1,0
7498,137.11,7,18.5,6.9,0.8755995279246869,1,0,0
7499,98.15,19,14.3,14.3,0.9685561297132617,1,1,0
7500,91.31,12,6.4,1.4,0.9326906014680637,0,1,0
7501,9.71,10,4.5,0.2,0.7383928398208075,1,1,0
7502,24.09,13,23.2,1.2,0.9601992662904809,0,1,0
7503,77.1,10,0.5,8.0,1.6831884656964304,0,1,0
7504,139.13,17,3.0,0.2,1.0550230867168997,0,1,0
7505,22.43,15,0.5,3.3,1.0590564778724418,0,0,0
7506,29.17,23,6.8,1.4,1.154551478432606,0,1,0
7507,126.24,12,2.2,0.1,1.316463849993275,1,1,0
7508,136.14,11,2.3,12.1,1.3743266450346419,0,1,0
7509,15.66,16,3.8,9.2,1.4485631528124632,0,0,0
7510,65.86,12,13.8,8.1,0.8553224664216462,1,1,0
7511,19.95,13,1.0,1.2,1.2633684261134674,0,1,0
7512,521.27,9,23.4,38.3,4.14983497626127,1,1,1
7513,18.45,9,4.2,5.6,1.1588458501756531,1,1,0
7514,85.1,11,5.3,1.1,1.5734961732526576,0,0,0
7515,64.21,13,5.7,3.4,1.0209161799206699,0,1,0
7516,107.52,9,1.9,4.6,0.4192737580211866,1,1,0
7517,24.23,15,12.1,1.7,0.6211313131806421,0,1,0
7518,56.99,15,4.4,0.8,0.8865548702894863,0,1,0
7519,157.82,12,2.9,7.9,1.0233090358586805,0,1,0
7520,80.71,9,0.5,2.2,0.8970052461237288,0,1,0
7521,78.78,13,2.3,1.4,0.9945363225429146,0,1,0
7522,77.99,23,2.2,1.6,0.3534416689026786,1,1,0
7523,85.04,23,5.5,0.5,0.8859490319383582,0,1,0
7524,152.51,11,3.9,0.1,1.0909583330662689,0,1,0
7525,101.21,16,6.9,0.0,0.9549210162498337,1,1,0
7526,26.76,11,1.1,11.4,0.5941720133885484,0,1,0
7527,2.92,13,2.4,0.5,1.3505402342437902,0,1,0
7528,125.44,9,2.5,1.1,1.1853499052516274,1,1,0
7529,61.73,20,0.6,1.6,0.6374033508713589,0,1,0
7530,127.14,14,1.3,0.8,0.8228069790248259,1,1,0
7531,96.62,21,4.8,1.8,0.7663644102473695,0,1,0
7532,13.55,14,9.4,1.2,1.044950071559523,1,0,0
7533,102.23,16,6.8,2.6,1.7616307734192667,0,1,0
7534,63.93,6,2.2,5.5,1.4813157926753788,0,1,0
7535,238.09,7,7.3,3.7,0.3074810856784166,0,0,0
7536,94.25,16,0.3,1.0,1.0649189630455835,0,1,0
7537,11.77,12,0.6,0.4,1.295660879945717,1,1,0
7538,77.1,13,4.5,2.2,0.3598916422895947,0,1,0
7539,13.92,14,4.8,1.9,0.7887676254552987,0,1,0
7540,97.67,15,0.3,0.6,0.6820652293357475,0,1,0
7541,42.3,16,3.2,0.1,1.1859040677636348,0,1,0
7542,105.89,18,9.1,9.9,0.5879418211143133,0,1,0
7543,37.35,14,15.9,2.5,1.5077558303261456,0,0,0
7544,107.83,12,7.7,2.1,1.5786777714992357,0,1,0
7545,33.54,9,5.2,2.2,1.0410510220353513,0,1,0
7546,178.26,10,2.5,1.3,1.1660120997479615,0,1,0
7547,153.84,12,0.1,2.1,0.7232840305531736,1,1,0
7548,28.03,14,3.3,0.5,0.21990906038793967,0,1,0
7549,30.23,11,1.4,3.1,0.5663474788247349,0,1,0
7550,100.96,10,9.3,0.8,1.1706533744782033,1,1,0
7551,75.03,14,7.6,6.6,0.16564029763230947,1,0,0
7552,12.76,11,0.2,0.7,1.056491057047526,0,1,0
7553,120.92,21,3.4,0.2,0.8738273167043186,0,0,0
7554,62.72,16,6.1,7.1,1.2091494794089321,1,1,0
7555,96.52,6,2.4,1.9,0.8561590492466488,1,1,0
7556,85.39,12,0.8,2.9,0.8953163358772073,0,1,0
7557,128.77,15,5.7,4.2,0.9386659249138432,1,1,0
7558,58.96,14,0.4,0.7,0.8415233075631984,1,1,0
7559,16.68,21,3.8,0.4,1.1599900228752118,0,1,0
7560,61.2,10,11.1,2.8,0.8896983370828919,0,1,0
7561,96.04,16,0.9,0.0,1.3603024679562545,1,1,0
7562,17.63,8,6.0,18.3,1.2130347507740837,1,0,0
7563,55.59,12,1.8,1.3,1.1885135596221899,0,1,0
7564,33.09,8,9.5,10.8,0.5114434864044297,1,1,0
7565,31.45,14,2.2,12.3,0.5758805264824932,0,1,0
7566,120.9,7,4.0,2.9,1.0113662917829906,0,0,0
7567,42.03,19,2.1,0.7,1.3046999353224125,0,1,0
7568,24.94,16,14.2,3.9,1.178207252060586,1,1,0
7569,102.6,8,2.9,5.6,1.4594395740610757,0,1,0
7570,124.19,10,5.5,1.2,0.7516295624638054,0,1,0
7571,96.43,15,2.5,0.9,0.345934404092307,1,1,0
7572,63.77,9,0.7,0.8,1.3908624144748156,1,0,0
7573,52.73,8,0.1,4.0,1.0430095479140415,0,1,0
7574,55.32,11,3.0,1.7,1.0202348150424423,1,1,0
7575,46.27,7,2.3,2.0,1.6808251773932017,0,0,0
7576,89.31,16,4.9,3.6,1.2397414541075615,0,0,0
7577,59.04,6,1.3,3.4,1.0907608091885712,0,1,0
7578,326.88,4,55.9,20.9,2.600917287263771,0,0,1
7579,178.03,15,1.4,0.3,0.7117655886570817,0,0,0
7580,144.67,13,6.0,1.0,0.8136004841420096,1,1,0
7581,128.58,7,4.9,11.1,0.30257134133355024,1,0,0
7582,117.56,14,0.4,1.2,0.6491219850760641,0,1,0
7583,35.61,15,1.0,0.9,0.5516580863124949,1,1,0
7584,215.75,11,0.1,1.5,0.36365210085066346,0,1,0
7585,82.98,9,7.5,2.1,1.2428928428461061,1,1,0
7586,72.02,9,6.0,1.5,0.38491674133068643,0,0,0
7587,39.63,12,6.1,1.6,0.610259480966284,0,1,0
7588,33.6,12,9.9,2.1,1.632867870804878,1,0,0
7589,217.91,21,21.9,6.7,5.586525418025714,1,0,1
7590,19.86,15,1.5,1.7,0.9574389748097476,1,0,0
7591,7.44,23,4.1,5.3,1.3278102382790549,0,1,0
7592,23.04,14,0.5,2.5,0.40194101258014303,0,1,0
7593,81.86,10,1.5,0.1,1.5921272687628287,1,0,0
7594,33.61,16,2.9,0.6,1.6413767395923782,0,1,0
7595,78.57,16,7.9,5.4,0.6903184463374314,0,1,0
7596,9.09,12,10.5,3.2,0.8848783461255998,1,1,0
7597,128.19,4,0.6,1.5,0.5016451945446223,0,1,0
7598,45.86,17,1.2,0.8,0.9468939575037914,0,1,0
7599,83.01,17,1.2,3.2,1.096843860511441,0,1,0
7600,27.16,17,14.8,3.4,1.2318286856270997,1,1,0
7601,41.9,21,0.7,6.8,0.9681309762456305,0,1,0
7602,34.57,16,1.7,0.1,1.1305504817362675,1,1,0
7603,166.68,16,3.1,2.1,0.9428459513682882,0,0,0
7604,75.63,9,1.8,8.8,0.9878216246154117,1,1,0
7605,16.6,10,10.3,3.0,1.1078117712138313,0,1,0
7606,87.84,11,5.8,1.6,1.5646178967491275,0,1,0
7607,58.32,12,7.6,0.3,0.5638329430967746,1,1,0
7608,34.77,20,0.4,6.0,1.1604586655102747,1,0,0
7609,65.74,14,3.3,2.3,0.34388616010135076,0,1,0
7610,110.94,23,7.2,1.4,0.3862264264426565,0,1,0
7611,72.39,10,0.6,5.2,0.9451321178976146,1,1,0
7612,125.77,14,14.4,5.9,1.5644970553243573,0,0,0
7613,18.12,13,12.2,2.0,0.9380587220153613,0,0,0
7614,2.76,15,1.3,0.8,1.414415393693528,1,1,0
7615,108.23,13,2.9,1.6,0.5686525735519226,1,1,0
7616,165.01,16,2.8,0.2,0.9516902679644502,1,0,0
7617,28.45,15,3.0,11.7,1.285642522986198,0,1,0
7618,79.55,19,2.5,0.1,1.3801313711355316,1,0,0
7619,146.24,14,4.7,1.2,0.9720830992614461,1,1,0
7620,58.17,13,4.8,0.9,1.80753965965234,1,1,0
7621,181.17,11,0.9,4.8,0.7571919417156802,0,1,0
7622,38.9,14,6.1,5.7,1.035062875158318,0,1,0
7623,151.07,9,9.7,5.9,0.8412183133305462,1,0,0
7624,43.06,7,7.1,4.1,0.9360230120924323,0,1,0
7625,71.33,13,1.2,1.5,1.7580125883425306,1,1,0
7626,57.93,14,0.4,5.3,1.200978012929945,0,1,0
7627,42.26,10,1.3,0.5,0.8493174968768249,0,1,0
7628,91.83,19,13.7,0.2,1.4596734957094137,0,1,0
7629,266.94,17,0.1,0.6,1.3919522554095751,1,1,0
7630,34.62,17,5.2,2.9,0.9881541671281279,0,0,0
7631,279.03,11,3.7,46.4,4.559801726363821,1,0,1
7632,16.21,14,2.0,9.9,1.3964654989204637,1,1,0
7633,22.97,11,2.5,0.5,0.8887283305785161,1,1,0
7634,8.47,15,7.5,3.1,1.1185921457883028,0,1,0
7635,86.54,18,9.3,1.8,1.3113099965802582,0,1,0
7636,53.1,14,4.9,0.4,1.048631021744221,0,1,0
7637,67.63,16,9.0,2.8,0.6607701785454383,1,1,0
7638,134.36,13,6.2,1.1,1.6131646905488064,0,0,0
7639,77.19,18,15.1,0.2,0.7923974794631983,0,1,0
7640,28.98,16,0.0,6.7,1.2698679871037846,1,1,0
7641,80.15,13,0.6,2.3,0.9532985853331553,1,0,0
7642,74.72,12,6.4,0.3,1.2888096869691565,1,0,0
7643,73.92,11,3.7,3.4,1.065282076705685,0,0,0
7644,18.43,13,1.4,0.6,1.3053017757343737,1,1,0
7645,70.08,8,8.6,3.9,1.108022433293569,0,0,0
7646,52.31,10,7.2,2.7,1.5446450042063917,0,1,0
7647,46.64,15,12.3,2.4,0.7559195121569399,1,1,0
7648,35.14,18,1.6,4.1,0.7125065669569013,0,1,0
7649,97.16,16,6.4,2.8,0.25351969753969816,0,0,0
7650,49.73,13,0.4,8.4,0.8948013881526384,1,1,0
7651,41.11,11,2.2,4.5,1.4884679155792515,0,1,0
7652,83.88,16,8.6,1.5,0.30492218728716614,1,1,0
7653,2.39,19,0.3,0.9,1.1667695541108802,0,1,0
7654,193.65,0,11.2,58.8,5.338692492612044,1,0,1
7655,62.81,16,1.2,1.6,1.3964718463623493,1,1,0
7656,117.55,14,2.0,1.2,2.0116565405740987,0,0,0
7657,446.66,16,5.9,1.6,0.5682199073522867,0,1,0
7658,53.78,18,15.9,0.2,0.3151823642499806,0,1,0
7659,130.4,13,4.4,3.9,0.653431490553344,0,1,0
7660,31.57,10,5.4,6.1,1.5373907246873322,0,0,0
7661,203.92,13,57.3,1.5,1.5,1,0,1
7662,55.34,10,16.8,1.3,0.874017081505969,1,1,0
7663,160.99,6,1.1,1.6,0.7967416289148607,0,1,0
7664,74.31,12,0.7,7.6,0.7954906763181102,0,1,0
7665,123.24,15,3.1,0.9,1.375877540943667,0,1,0
7666,66.48,9,4.7,1.0,0.801357728613992,1,1,0
7667,24.62,19,18.0,0.0,1.428905193210956,1,1,0
7668,74.99,8,1.5,3.4,1.4728456048454774,0,1,0
7669,5.94,16,0.2,2.4,0.5547869779558843,0,1,0
7670,34.08,14,1.5,5.5,1.389807248113281,1,1,0
7671,22.1,14,0.4,1.6,1.0379545211917798,1,1,0
7672,63.35,12,7.6,0.5,1.6213630623485098,0,1,0
7673,21.15,14,9.5,10.0,0.6601716893377039,1,1,0
7674,91.75,18,2.0,5.4,1.1396586228732972,1,1,0
7675,71.15,7,6.7,0.9,0.9141804827691418,0,1,0
7676,92.06,17,4.1,1.7,2.0111941973528853,0,1,0
7677,73.83,10,1.5,0.3,0.31975642852931196,0,1,0
7678,114.54,18,1.0,0.3,1.1318262039482905,0,1,0
7679,169.67,11,3.2,0.4,2.0943133767654665,1,1,0
7680,93.28,20,0.5,12.9,0.9258722500291882,0,1,0
7681,73.41,20,6.0,0.3,0.6744364133565891,0,1,0
7682,43.21,14,13.4,5.6,0.970427907599325,0,0,0
7683,122.66,12,0.2,4.3,0.9613835315094825,0,1,0
7684,20.93,10,1.0,0.6,1.2398423193150978,0,0,0
7685,185.46,13,6.6,0.3,0.9467342145729492,1,1,0
7686,52.36,19,10.7,4.0,1.278145218216559,0,1,0
7687,86.93,15,5.0,0.5,0.6045110193736285,0,0,0
7688,25.66,11,2.3,1.2,1.0243652830920678,1,1,0
7689,75.85,20,3.0,1.6,0.8079211934934873,1,1,0
7690,272.32,23,81.6,8.6,3.2427267488467892,1,0,1
7691,69.71,14,4.2,2.6,0.8001736762800162,0,1,0
7692,51.68,18,2.4,2.6,1.392013788990949,1,1,0
7693,39.39,14,0.1,1.2,0.9306941578774898,0,1,0
7694,107.1,19,6.5,3.4,4.447225757624664,1,0,1
7695,29.1,13,1.2,3.5,1.0549088670576456,0,1,0
7696,69.52,18,3.1,8.9,0.9247820079088733,0,1,0
7697,18.49,18,2.5,6.9,1.6096110100397887,1,1,0
7698,96.46,8,0.9,3.0,0.41616087240282484,0,0,0
7699,161.53,13,0.4,4.2,1.0175986778460684,1,1,0
7700,25.71,16,1.3,5.6,1.179487736380615,1,1,0
7701,151.41,15,41.8,5.1,1.3598518628615803,0,1,0
7702,94.12,12,3.5,0.9,0.4632417136164678,0,1,0
7703,56.27,9,0.3,2.2,0.8427137022874198,0,1,0
7704,178.31,13,1.3,4.5,1.4906086173754207,1,1,0
7705,19.82,15,3.0,1.8,1.0440792052259305,1,0,0
7706,31.61,12,3.2,2.6,0.5902366444460183,1,1,0
7707,97.96,15,0.2,13.7,1.3328014338685719,1,1,0
7708,48.52,11,2.6,1.5,0.6039064685096378,1,1,0
7709,54.84,9,2.7,1.3,1.0319919294913946,1,0,0
7710,101.78,15,3.9,2.2,0.5943435655942251,0,1,0
7711,112.2,14,6.5,0.8,1.3040394694494974,0,0,0
7712,125.29,10,8.4,0.2,0.6169112619974495,1,1,0
7713,57.84,11,2.7,2.1,1.072440101815372,0,1,0
7714,153.82,12,2.2,0.5,1.1627453639769705,0,1,0
7715,110.06,17,14.6,0.1,1.0774100468419783,0,0,0
7716,18.12,21,7.4,2.2,1.0982647814723108,0,1,0
7717,170.99,12,1.3,0.2,1.0236254013990507,0,0,0
7718,62.15,8,5.5,6.7,1.2838170210943298,0,1,0
7719,236.54,20,3.1,6.2,0.6087419792852365,0,0,0
7720,84.47,20,1.9,0.7,0.8700340826308404,0,0,0
7721,157.47,14,2.0,0.1,1.4947806505374832,1,0,0
7722,173.86,13,16.6,13.6,1.623768018474577,1,1,0
7723,30.36,16,14.9,0.3,0.5853044511437742,1,0,0
7724,134.22,11,10.1,1.7,1.0032746200135372,0,1,0
7725,64.9,9,4.1,0.6,0.8920420106145095,0,1,0
7726,38.92,19,12.1,1.1,0.9575594694362622,0,1,0
7727,57.64,15,2.0,2.7,1.2918526175096212,1,1,0
7728,27.23,9,7.3,0.9,0.9577921136029275,0,1,0
7729,225.19,8,8.2,0.6,1.3079485325265239,0,1,0
7730,30.11,8,0.9,6.7,1.6933509579920127,1,1,0
7731,96.21,6,3.0,3.5,1.308633726306442,0,1,0
7732,52.32,14,1.9,3.0,1.1576257448830405,0,1,0
7733,23.55,20,0.4,1.0,1.4010914029189325,0,1,0
7734,45.31,14,1.5,1.3,1.5191894224806284,0,1,0
7735,156.71,18,5.4,1.0,0.5324876935778018,1,1,0
7736,5.3,10,17.7,1.2,0.8563029454934126,0,1,0
7737,73.56,16,2.4,1.9,1.359002365580645,0,1,0
7738,73.0,10,6.7,3.2,1.4158209913174407,1,1,0
7739,55.09,12,5.8,0.0,0.9494439520171852,1,1,0
7740,50.62,11,2.1,1.6,1.2663198137913048,1,1,0
7741,22.19,17,2.1,1.8,0.9742845052092693,0,1,0
7742,118.21,20,3.8,5.5,1.175382392839476,0,1,0
7743,72.71,16,5.7,0.0,0.6682287903831468,0,0,0
7744,13.37,20,1.0,0.7,1.1388131700708073,1,1,0
7745,237.09,11,2.8,0.5,0.7515052338953127,0,1,0
7746,166.12,10,2.0,2.1,0.7721102988069848,0,1,0
7747,58.33,22,6.4,4.1,0.47275696572321657,1,1,0
7748,109.06,10,2.2,2.1,1.2168886304452535,1,1,0
7749,93.38,15,12.1,7.5,0.6756089974415724,0,1,0
7750,46.82,12,1.3,4.7,0.935732223633345,1,1,0
7751,137.59,8,5.1,34.8,2.290588171153585,1,0,1
7752,105.39,13,4.8,0.4,0.49924094263066154,1,1,0
7753,96.08,15,2.0,1.3,1.7202281651871671,0,1,0
7754,164.87,11,6.5,3.1,2.4422488764593657,1,1,0
7755,108.97,11,0.7,0.9,1.0387153493991836,0,0,0
7756,27.72,12,5.9,0.1,0.7323628009537678,1,0,0
7757,115.61,19,4.6,3.1,0.5503249202863265,0,1,0
7758,207.38,12,11.4,0.3,1.1441993800002659,0,1,0
7759,173.25,8,11.6,9.8,0.414214880965472,0,1,0
7760,64.68,16,12.3,5.7,1.0665398784173934,0,1,0
7761,716.36,7,39.0,41.3,1.576453295677955,1,0,1
7762,219.58,10,1.5,0.4,0.6957169735840913,0,0,0
7763,103.28,8,7.5,4.4,1.2363418270227908,1,1,0
7764,157.01,15,4.8,0.2,1.1319632578164278,0,0,0
7765,85.5,8,2.5,3.9,0.6000078461635879,1,1,0
7766,63.68,14,9.0,8.2,0.7332198086593982,1,1,0
7767,62.16,17,5.5,2.6,1.7624848553848762,0,1,0
7768,18.17,20,2.8,2.9,0.7250563198631221,0,0,0
7769,60.15,19,0.1,1.5,0.8930422025143215,0,0,0
7770,40.41,16,16.4,3.5,0.8672698525301907,0,1,0
7771,43.72,12,4.0,3.8,0.6468502902286428,1,0,0
7772,56.1,18,8.3,0.6,1.057852304791577,1,1,0
7773,37.32,21,0.4,4.4,1.1637882977908338,1,1,0
7774,74.33,15,3.6,0.5,1.6603241039519836,0,1,0
7775,78.09,14,0.7,0.3,1.307694373469171,0,1,0
7776,153.85,16,5.4,0.3,0.9269676697514289,1,1,0
7777,144.83,13,5.9,3.9,0.8088944052567938,1,1,0
7778,101.4,13,15.0,12.7,0.7860209620403373,0,1,0
7779,53.97,19,1.6,6.3,0.5632730300217756,1,1,0
7780,365.6,9,99.1,31.5,3.625059614162915,1,0,1
7781,281.34,7,0.2,2.9,0.7091062799782915,0,1,0
7782,29.73,11,20.9,1.5,0.5439741018673314,0,1,0
7783,25.94,14,0.4,2.9,0.9499411058338993,0,1,0
7784,433.66,15,26.1,7.3,1.5,1,0,1
7785,63.93,12,11.8,1.1,1.3698575861329194,0,1,0
7786,47.55,15,4.5,2.8,0.5557723664583589,1,1,0
7787,45.31,10,1.8,4.8,0.2839000806207874,0,1,0
7788,29.34,12,3.4,0.9,0.760946339722455,0,1,0
7789,18.15,12,2.2,0.8,0.9125707380081247,0,1,0
7790,98.17,8,0.4,0.5,0.3892148262816917,0,1,0
7791,34.68,9,15.0,8.5,1.0214774104766198,1,1,0
7792,203.5,6,5.7,2.0,1.0839262126208866,1,1,0
7793,14.0,12,5.1,3.1,0.5106364996663586,0,1,0
7794,247.33,18,7.4,83.5,3.738974972679586,0,0,1
7795,19.56,20,0.3,1.0,0.6366531900676102,0,1,0
7796,19.27,17,8.1,2.3,0.6353504816491813,1,1,0
7797,123.89,13,5.0,0.1,1.1203801281548038,0,1,0
7798,17.97,11,2.0,8.1,0.9360190001056773,0,1,0
7799,61.72,13,13.3,2.6,0.5914915800717218,0,0,0
7800,177.15,17,4.6,3.6,0.9246013416664906,1,1,0
7801,69.29,15,0.1,3.1,0.868855303405883,1,0,0
7802,20.84,13,3.7,1.8,0.1736663341754624,0,1,0
7803,65.88,7,7.5,3.1,0.6888826989239392,1,1,0
7804,34.8,11,0.2,14.8,1.3778090713625515,0,1,0
7805,103.03,13,3.7,8.3,0.18401824925582,0,1,0
7806,44.45,12,0.9,2.5,1.2600889020446595,1,1,0
7807,72.32,17,1.5,4.4,0.3450596758295714,0,1,0
7808,86.21,12,1.6,0.2,1.2440303057731765,0,1,0
7809,16.05,17,12.6,4.2,1.7154559565890204,1,1,0
7810,77.6,14,2.2,0.2,1.4264954990935472,1,1,0
7811,81.01,20,8.7,1.4,0.4651840630624676,0,1,0
7812,76.52,9,8.7,0.5,0.4603416367874035,0,0,0
7813,36.02,12,10.5,4.5,0.5754057935209861,0,1,0
7814,61.07,17,6.3,12.0,1.0656166622130072,1,0,0
7815,66.52,11,4.9,6.0,0.5681701817019507,0,1,0
7816,147.65,9,6.4,2.6,1.310899973516086,0,1,0
7817,16.51,11,4.4,1.1,0.8762656989327184,0,1,0
7818,148.97,20,1.4,3.2,1.4477438229673036,1,1,0
7819,132.7,12,0.4,0.5,0.680401914814277,0,1,0
7820,234.65,15,2.2,3.7,0.5259348403810962,0,1,0
7821,59.88,13,1.7,4.4,1.136369499892881,1,1,0
7822,58.24,13,2.2,2.4,0.2901965407000371,0,0,0
7823,298.96,0,52.6,6.2,3.734205546122729,1,0,1
7824,9.16,17,4.3,3.2,1.1030609213810139,1,1,0
7825,115.17,20,12.8,4.5,1.1200404370611916,0,1,0
7826,88.61,16,10.0,5.1,0.882145286118686,1,1,0
7827,82.66,19,0.1,3.3,1.3360186816141302,1,1,0
7828,406.3,7,48.5,10.4,3.3343766645002137,1,0,1
7829,87.03,16,10.8,8.0,0.5279156767309565,0,1,0
7830,157.24,11,5.3,1.0,1.021522735350527,1,1,0
7831,44.14,9,12.2,1.0,0.8408563775290945,0,1,0
7832,8.95,7,1.5,0.9,1.6043304016736402,1,1,0
7833,115.62,22,5.9,2.1,1.407429350801517,1,1,0
7834,19.14,14,20.2,16.5,0.30471182972314437,0,1,0
7835,25.7,13,0.4,0.6,1.0282411126896618,1,1,0
7836,117.97,11,5.0,3.6,0.26155075031469055,0,1,0
7837,12.97,7,3.7,2.1,1.0912504342136486,0,1,0
7838,62.7,8,12.0,3.5,0.5046529626629424,0,1,0
7839,51.95,9,0.9,1.8,0.7270100077594741,0,0,0
7840,44.39,10,5.1,0.2,1.013278032755698,1,1,0
7841,61.44,4,1.6,2.0,1.355952237817636,0,1,0
7842,58.96,17,6.8,1.4,0.7216038679853998,0,0,0
7843,183.56,16,2.2,0.4,1.3812197711074699,0,1,0
7844,59.67,23,4.6,1.0,1.1006450698344237,0,1,0
7845,78.46,15,3.7,0.7,1.1373379133780648,0,0,0
7846,22.65,15,7.0,0.9,0.5952949876380486,1,0,0
7847,7.16,20,7.9,0.5,1.5957984576222017,1,1,0
7848,73.71,18,0.4,1.2,1.1569203399082104,0,1,0
7849,218.37,15,11.6,13.6,0.6405777617343185,1,0,0
7850,116.79,15,2.1,16.0,0.9677880683284495,1,1,0
7851,139.96,20,0.5,70.5,4.273367286254522,1,0,1
7852,72.97,10,17.1,9.1,1.4015292197730043,0,1,0
7853,175.73,16,7.7,8.1,0.7880941009908392,0,0,0
7854,127.05,17,1.6,5.3,2.0156669836168786,0,1,0
7855,58.47,21,1.8,0.7,0.7788817322464257,0,1,0
7856,71.14,17,3.4,5.5,1.8312860163073075,0,0,0
7857,72.9,12,0.7,3.9,0.5560897452457714,1,1,0
